OBJECT,FULLOBJECT,THEME,TITLE,ABSTRACT,METADATA URL
sf1_trt10_p21,sf1_trt10_p21,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p21
sf1_trt10_p22,sf1_trt10_p22,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p22
sf1_trt10_p23,sf1_trt10_p23,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p23
sf1_trt10_p24,sf1_trt10_p24,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p24
sf1_trt10_p25,sf1_trt10_p25,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p25
sf1_trt10_p26,sf1_trt10_p26,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p26
sf1_trt10_p27,sf1_trt10_p27,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p27
sf1_trt10_p28,sf1_trt10_p28,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p28
sf1_trt10_p29,sf1_trt10_p29,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p29
sf1_trt10_p30,sf1_trt10_p30,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p30
sf1_trt10_p31,sf1_trt10_p31,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p31
sf1_trt10_p32,sf1_trt10_p32,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p32
sf1_trt10_p33,sf1_trt10_p33,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p33
sf1_trt10_p34,sf1_trt10_p34,census,2010 Census SF1 table: Sex - Total Population for Tracts,US Census 2010 SF1 data table for: Sex - Total Population subject area related to Tracts. This physi ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p34
sf1_trt10_p35,sf1_trt10_p35,census,2010 Census SF1 table: Sex - Population in Households for Tracts,US Census 2010 SF1 data table for: Sex - Population in Households subject area related to Tracts. Th ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p35
sf1_trt10_p36,sf1_trt10_p36,census,2010 Census SF1 table: Sex - Population in Households for Tracts,US Census 2010 SF1 data table for: Sex - Population in Households subject area related to Tracts. Th ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p36
sf1_trt10_p39,sf1_trt10_p39,census,2010 Census SF1 table: Group Quarters Type - Population 18 Years and Over in Group Quarters for Tracts,US Census 2010 SF1 data table for: Group Quarters Type - Population 18 Years and Over in Group Quart ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf1_trt10_p39
sf3_fieldlib_dat,sf3_fieldlib_dat,census,Census 2000 Field Library for SF 3 data,Selected Census 2000 Attribute Fields from Summary File 3 (SF3). ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf3_fieldlib_dat
sf3_grp00_h_dat,sf3_grp00_h_dat,census,Census 2000 Block Group level housing data,Selected Census 2000 Block Group level data about people from Summary File 3 (SF3). ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf3_grp00_h_dat
sf3_grp00_p_dat,sf3_grp00_p_dat,census,Census 2000 Block Group level people data,Selected Census 2000 Block Group level data about people from Summary File 3 (SF3). ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf3_grp00_p_dat
sf3_trt00_h_dat,sf3_trt00_h_dat,census,Census 2000 Tract level housing data,Selected Census 2000 Tract level data about housing from Summary File 3 (SF3). ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf3_trt00_h_dat
sf3_trt00_p_dat,sf3_trt00_p_dat,census,Census 2000 Tract level people data,Selected Census 2000 Tract level data about people from Summary File 3 (SF3). ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sf3_trt00_p_dat
shoreline_condition,shoreline_condition_line,enviro,Marine Shoreline Environmental Conditions,Environmental conditons of marine shorelines. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=shoreline_condition
shorelinemmp,shorelinemmp_area,planning,Shoreline Management Master Program,K.C. Shoreline Management Master Program. Related to SAO wetlands and FEMA floodpln (has boolean att ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=shorelinemmp
shoulder,shoulder_line,transportation,Shoulders maintained by King County Roads Division,A shoulder is an edge running on either side of the road. The area of the roadway that is outside of ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=shoulder
shrp_project,shrp_project_point,natres,Small Habitat Restoration Project (SHRP) Data,King County's Small Habitat Restoration Projects are low cost projects in rural and urban King Count ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=shrp_project
sidewalk,sidewalk_line,transportation,Sidewalk maintained by King County Roads Division,A walk for pedestrians along the side of a roadway. Types can be made of asphalt-concrete; concrete  ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sidewalk
sign,sign_point,transportation,Traffic Signs,Traffic signs are placed to provide roadway users information. They include things such as stop; yie ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sign
signal,signal_point,transportation,UnknownTitle0,UnknownAbstract0 ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=signal
smp_designations,smp_designations_area,planning,Shoreline Master Program (SMP) Environment Designations ,SMP Environment Designations ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=smp_designations
snoq_oblique,snoq_oblique_point,hydro,Snoqulamie River Oblique Photos,Oblique photos taken along the Snoqualmie River in 2001. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=snoq_oblique
speedbump,speedbump_point,transportation,Speed Bump maintained by King County Roads Division,An asphalt-concrete bump placed across the roadway; to enforce a posted speed limit on vehicles trav ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=speedbump
ssaquif,ssaquif_area,hydro,Sole Source Acquifer,Areas that have underlying aquifers with only one source. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=ssaquif
st_address,st_address_line,transportation,Street Address,KC streets derived from the cadastral database where lines represent the mid-point of the parcel rig ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=st_address
steep_slope_buffer,steep_slope_buffer_area,enviro,maint.DDES.STEEP_SLOPE_BUFFER_AREA_NEW,UnknownAbstract0 ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=steep_slope_buffer
steep_slope_hazard,steep_slope_hazard_area,enviro,Potential steep slope hazard areas,This area has been categorized as a potential steep slope hazard area. The map does not purport to i ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=steep_slope_hazard
storm_fac,storm_fac_point,utility,Stormwater Facilities,This dataset shows the locations of stormwater facilities for the control of stormwater or water qua ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=storm_fac
street_direction_zones,street_direction_zones_area,transportation,Street Directional Zones - County and City-Specific ,Polygons defining the directional prefix and suffix combinations according to the county address gri ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=street_direction_zones
striping,striping_line,transportation,Roadway Striping (Pavement Marking line),Roadway striping such as centerlines; and lanes from paints and thermoplastics. It can also include  ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=striping
sub_stations,sub_stations_point,transportation,Metro Sub Stations in King County,Trolley power supply within City of Seattle ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sub_stations
sw_facilities,sw_facilities_point,property,Solid Waste Facilities Location,King County Solid Waste facilities points. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=sw_facilities
swes_proj,swes_proj_point,planning,KC DNRP WLRD Capital Projects and Open Space Acquistions Section projects,This dataset shows the approximate locations of past; present; and proposed King County DNRP Water a ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=swes_proj
swrdst,swrdst_area,district,Sewer Districts,Sewer districts in King County. ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=swrdst
t18r02_contour005,t18r02_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r02_contour005
t18r03_contour005,t18r03_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r03_contour005
t18r04_contour005,t18r04_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r04_contour005
t18r05_contour005,t18r05_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r05_contour005
t18r06_contour005,t18r06_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r06_contour005
t18r07_contour005,t18r07_contour005_line,topo,Five (5) foot-interval index contour isolines for townships and the entire county. Index contours selected from 5 foot contours(10 foot; 20 foot; 40 foot; 50 foot and 100 foot) for entire county.,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r07_contour005
t18r08_contour005,t18r08_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r08_contour005
t18r09_contour005,t18r09_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r09_contour005
t18r10_contour005,t18r10_contour005_line,topo,Five (5) foot-interval index contour isolines for townships and the entire county. Index contours selected from 5 foot contours(10 foot; 20 foot; 40 foot; 50 foot and 100 foot) for entire county.,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r10_contour005
t18r11_contour005,t18r11_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t18r11_contour005
t19r02_contour005,t19r02_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r02_contour005
t19r03_contour005,t19r03_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r03_contour005
t19r04_contour005,t19r04_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r04_contour005
t19r05_contour005,t19r05_contour005_line,topo,Five (5) foot-interval index contour isolines,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r05_contour005
t19r06_contour005,t19r06_contour005_line,topo,Five (5) foot-interval index contour isolines for townships and the entire county. Index contours selected from 5 foot contours(10 foot; 20 foot; 40 foot; 50 foot and 100 foot) for entire county.,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r06_contour005
t19r07_contour005,t19r07_contour005_line,topo,Five (5) foot-interval index contour isolines for townships and the entire county. Index contours selected from 5 foot contours(10 foot; 20 foot; 40 foot; 50 foot and 100 foot) for entire county.,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r07_contour005
t19r08_contour005,t19r08_contour005_line,topo,Five (5) foot-interval index contour isolines for townships and the entire county. Index contours selected from 5 foot contours(10 foot; 20 foot; 40 foot; 50 foot and 100 foot) for entire county.,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r08_contour005
t19r09_contour005,t19r09_contour005_line,topo,Five (5) foot-interval index contour isolines for townships and the entire county. Index contours selected from 5 foot contours(10 foot; 20 foot; 40 foot; 50 foot and 100 foot) for entire county.,Contour isolines with interval in feet as defined by numerical suffix to data tile. For example t22r ...,http://www5.kingcounty.gov/sdc/Metadata.aspx?Layer=t19r09_contour005
