CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1701415,16000103339,2016103339,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,03/25/2016 01:02:43 PM,1XX BLOCK OF S WASHINGTON ST,K,K2,9200.2023,-122.33353,47.600883,"(47.600883, -122.33353)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,03/25/2016 12:25:20 PM
1701405,16000103387,2016103387,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 12:58:26 PM,14XX BLOCK OF S LANE ST,G,G3,9000.2033,-122.31344,47.596653,"(47.596653, -122.31344)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701411,16000103103,2016103103,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 12:57:44 PM,43XX BLOCK OF 5 AV NW,B,B2,4800.3006,-122.36294,47.65948,"(47.65948, -122.36294)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1701407,16000103356,2016103356,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 12:57:12 PM,RAINIER AV S / S GRAHAM ST,R,R3,11101.4000,-122.27599,47.546024,"(47.546024, -122.27599)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701406,16000103380,2016103380,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 12:56:35 PM,6XX BLOCK OF 5 AV S,K,K3,9100.2009,-122.32768,47.596657,"(47.596657, -122.32768)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1704042,16000103211,2016103211,031,STRONG ARM ROBBERY,ROBBERY,ROBBERY,03/25/2016 12:56:12 PM,116XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.34483,47.713547,"(47.713547, -122.34483)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,03/25/2016 10:09:42 AM
1701409,16000103331,2016103331,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 12:53:12 PM,14XX BLOCK OF S LANE ST,G,G3,9000.2033,-122.31344,47.596653,"(47.596653, -122.31344)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701398,16000103365,2016103365,350,HAZARDS,HAZARDS,HAZARDS,03/25/2016 12:48:12 PM,RAINIER AV S / S MEAD ST,R,R3,10300.2006,-122.27728,47.550423,"(47.550423, -122.27728)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701404,16000103216,2016103216,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 12:46:02 PM,HOLMAN RD N / GREENWOOD AV N,J,J1,1701.3002,-122.35545,47.705082,"(47.705082, -122.35545)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 10:19:54 AM
1701401,16000103317,2016103317,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 12:45:12 PM,15XX BLOCK OF NW LEARY WY,B,B1,4700.2038,-122.377655,47.663666,"(47.663666, -122.377655)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1701400,16000103342,2016103342,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 12:41:57 PM,N 38 ST / AURORA AV N,B,B3,4900.2015,-122.34733,47.652767,"(47.652767, -122.34733)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701399,16000103349,2016103349,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 12:41:37 PM,N 88 ST / STONE AV N,N,N3,1800.2014,-122.34132,47.692356,"(47.692356, -122.34132)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701402,16000103282,2016103282,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 12:41:04 PM,26XX BLOCK OF NW 56 ST,B,B1,3200.3007,-122.39151,47.66946,"(47.66946, -122.39151)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1701403,16000103268,2016103268,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 12:38:45 PM,17 AV / E CHERRY ST,G,G2,8700.1009,-122.310234,47.608032,"(47.608032, -122.310234)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 11:39:02 AM
1701395,16000103319,2016103319,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 12:38:27 PM,20 AV / E PINE ST,C,C3,7900.2004,-122.30619,47.615276,"(47.615276, -122.30619)",LITTERING,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1701396,16000103253,2016103253,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 12:35:44 PM,6XX BLOCK OF 5 AV S,K,K3,9100.2009,-122.32768,47.596657,"(47.596657, -122.32768)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701394,16000103341,2016103341,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 12:30:24 PM,M L KING JR WY S / S ORCAS ST,S,S1,10401.2026,-122.28809,47.551228,"(47.551228, -122.28809)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701393,16000103345,2016103345,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 12:29:59 PM,90XX BLOCK OF 15 AV NW,J,J1,1600.3002,-122.3768,47.695377,"(47.695377, -122.3768)",ABANDONED VEHICLE,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701397,16000102991,2016102991,030,ARMED ROBBERY,GUN CALLS,ROBBERY,03/25/2016 12:20:15 PM,15XX BLOCK OF 19 AV S,R,R1,9400.2052,-122.308395,47.588905,"(47.588905, -122.308395)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,03/25/2016 05:17:10 AM
1701385,16000103323,2016103323,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 12:19:48 PM,RAINIER AV S / 23 AV S,R,R1,9400.3002,-122.30291,47.584538,"(47.584538, -122.30291)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701388,16000103256,2016103256,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 12:19:27 PM,26XX BLOCK OF S LANE ST,G,G3,8900.4000,-122.29812,47.596737,"(47.596737, -122.29812)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1702070,16000103126,2016103126,363,MISSING PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",03/25/2016 12:18:57 PM,28 AV S / S BATEMAN ST,S,S1,10401.3007,-122.29688,47.547222,"(47.547222, -122.29688)",MISSING - ADULT,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",03/25/2016 08:56:32 AM
1701392,16000103083,2016103083,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 12:18:33 PM,56 AV S / S PRENTICE ST,S,S3,11900.5005,-122.263084,47.508236,"(47.508236, -122.263084)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:24:29 AM
1701386,16000103283,2016103283,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 12:18:32 PM,56XX BLOCK OF 3 AV NW,B,B2,3400.3009,-122.360794,47.670155,"(47.670155, -122.360794)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701380,16000103328,2016103328,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,03/25/2016 12:17:08 PM,15XX BLOCK OF 5 AV,M,M3,8200.1004,-122.33603,47.611176,"(47.611176, -122.33603)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1701389,16000103247,2016103247,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 12:16:52 PM,96XX BLOCK OF RAINIER AV S,S,S3,11800.1001,-122.25612,47.51845,"(47.51845, -122.25612)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1701390,16000103230,2016103230,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,03/25/2016 12:14:59 PM,7XX BLOCK OF 20 AV,G,G2,8700.1013,-122.30631,47.60856,"(47.60856, -122.30631)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,03/25/2016 10:47:31 AM
1701387,16000103278,2016103278,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 12:14:45 PM,19XX BLOCK OF 8 AV W,Q,Q2,6900.4013,-122.36767,47.636856,"(47.636856, -122.36767)",TRU - THEFT,OTHER PROPERTY,THEFT,
1701381,16000103300,2016103300,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 12:14:17 PM,1XX BLOCK OF 6 AV N,Q,Q3,7200.1075,-122.34501,47.619144,"(47.619144, -122.34501)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1702114,16000103196,2016103196,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 12:09:13 PM,44XX BLOCK OF RAINIER AV S,R,R3,10100.2013,-122.28801,47.563457,"(47.563457, -122.28801)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 10:35:18 AM
1701382,16000103250,2016103250,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 12:05:18 PM,2 AV / UNION ST,M,M3,8100.3003,-122.338,47.60829,"(47.60829, -122.338)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 10:42:39 AM
1701379,16000103084,2016103084,050,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 12:00:15 PM,38XX BLOCK OF WHITMAN AV N,B,B3,5400.4019,-122.34596,47.65344,"(47.65344, -122.34596)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/25/2016 08:51:46 AM
1701376,16000103299,2016103299,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 11:56:10 AM,2 AV / UNION ST,M,M3,8100.3003,-122.338,47.60829,"(47.60829, -122.338)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701378,16000103182,2016103182,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 11:54:19 AM,NW 50 ST / 15 AV NW,B,B1,4700.2023,-122.37622,47.665047,"(47.665047, -122.37622)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 09:50:01 AM
1701377,16000103249,2016103249,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 11:53:59 AM,S SPOKANE ST / 6 AV S,O,O2,9300.3123,-122.32599,47.571407,"(47.571407, -122.32599)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 10:48:05 AM
1701374,16000102972,2016102972,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,03/25/2016 11:46:20 AM,2 AV S / S WASHINGTON ST,K,K2,9200.2002,-122.33157,47.60088,"(47.60088, -122.33157)",ASLT - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,03/25/2016 03:59:24 AM
1701369,16000103296,2016103296,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 11:45:18 AM,20 AV E / E ROY ST,C,C2,7600.1003,-122.30603,47.625225,"(47.625225, -122.30603)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701370,16000103204,2016103204,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 11:45:09 AM,27XX BLOCK OF S IRVING ST,G,G3,9500.2003,-122.29676,47.59128,"(47.59128, -122.29676)",TRU - THEFT,OTHER PROPERTY,THEFT,03/25/2016 10:26:47 AM
1701373,16000103099,2016103099,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 11:43:33 AM,6XX BLOCK OF 3 AV,K,K1,8100.2040,-122.33173,47.603127,"(47.603127, -122.33173)",VICE - PROSTITUTION,OTHER VICE,VICE CALLS,03/25/2016 10:21:07 AM
1702156,16000103150,2016103150,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 11:42:48 AM,57XX BLOCK OF 22 AV NW,B,B1,4700.4004,-122.38474,47.670547,"(47.670547, -122.38474)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 09:13:53 AM
1701372,16000103145,2016103145,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 11:42:29 AM,24XX BLOCK OF WESTLAKE AV N,D,D2,6000.1001,-122.34254,47.64096,"(47.64096, -122.34254)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:15:45 AM
1702096,16000103156,2016103156,030,ARMED ROBBERY,GUN CALLS,ROBBERY,03/25/2016 11:38:51 AM,3 AV / YESLER WY,K,K3,8100.2045,-122.33027,47.601715,"(47.601715, -122.33027)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,03/25/2016 09:15:25 AM
1701366,16000103224,2016103224,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,03/25/2016 11:38:31 AM,127XX BLOCK OF 2 AV NW,N,N1,402.1009,-122.359604,47.722347,"(47.722347, -122.359604)",TRU - FORGERY/CHKS/BUNCO/SCAMS/ID THEFT,FRAUD CALLS,FRAUD CALLS,03/25/2016 10:37:49 AM
1701365,16000103241,2016103241,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 11:35:17 AM,4XX BLOCK OF 2 AV S,K,K3,9200.2002,-122.33139,47.601074,"(47.601074, -122.33139)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 10:38:41 AM
1701367,16000103180,2016103180,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 11:33:44 AM,14XX BLOCK OF ALASKAN WY,M,M1,8100.3013,-122.342354,47.607666,"(47.607666, -122.342354)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1701358,16000103098,2016103098,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 11:30:04 AM,51XX BLOCK OF S FOUNTAIN ST,S,S3,11900.5016,-122.268585,47.503693,"(47.503693, -122.268585)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 08:30:19 AM
1701353,16000103202,2016103202,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 11:29:03 AM,W ROY ST / 2 AV W,Q,Q3,7000.5004,-122.359314,47.62572,"(47.62572, -122.359314)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,
1701350,16000103274,2016103274,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 11:27:25 AM,35 AV SW / SW JUNEAU ST,W,W2,10702.1005,-122.376335,47.55014,"(47.55014, -122.376335)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701361,16000103055,2016103055,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 11:27:13 AM,ROOSEVELT WY NE / NE 50 ST,U,U1,5200.5000,-122.317406,47.664936,"(47.664936, -122.317406)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 08:53:27 AM
1703208,16000103065,2016103065,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/25/2016 11:25:45 AM,31XX BLOCK OF BROADWAY E,C,C1,6100.1011,-122.32028,47.649326,"(47.649326, -122.32028)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/25/2016 08:18:27 AM
1701354,16000103188,2016103188,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 11:24:58 AM,30XX BLOCK OF 62 AV SW,W,W1,9701.2002,-122.41202,47.576843,"(47.576843, -122.41202)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 10:07:34 AM
1701363,16000102989,2016102989,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 11:24:52 AM,24XX BLOCK OF AURORA AV N,Q,Q2,6000.2045,-122.34664,47.64142,"(47.64142, -122.34664)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 05:04:44 AM
1701355,16000103185,2016103185,051,"BURGLARY - RESIDENTIAL, OCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 11:23:12 AM,2XX BLOCK OF 10 AV E,E,E1,7500.5003,-122.31955,47.620502,"(47.620502, -122.31955)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/25/2016 10:22:41 AM
1701351,16000103243,2016103243,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 11:22:30 AM,2XX BLOCK OF 9 AV N,D,D2,7200.1044,-122.339775,47.620296,"(47.620296, -122.339775)","ALARM - COMM, HOLD-UP/PANIC (EXCEPT BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,03/25/2016 10:36:53 AM
1701359,16000103073,2016103073,031,STRONG ARM ROBBERY,ROBBERY,ROBBERY,03/25/2016 11:22:02 AM,2XX BLOCK OF PIKE ST,M,M3,8100.2015,-122.33835,47.609516,"(47.609516, -122.33835)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,03/25/2016 08:00:40 AM
1701352,16000103212,2016103212,062,BICYCLE THEFT,THEFT,BIKE,03/25/2016 11:21:08 AM,1XX BLOCK OF NE 116 ST,L,L1,600.5016,-122.326355,47.713154,"(47.713154, -122.326355)",TRU - THEFT,OTHER PROPERTY,THEFT,03/25/2016 10:32:47 AM
1701357,16000103134,2016103134,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 11:20:37 AM,88XX BLOCK OF 28 AV SW,F,F2,11402.1017,-122.36867,47.523766,"(47.523766, -122.36867)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,03/25/2016 09:39:24 AM
1701362,16000103039,2016103039,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 11:15:45 AM,2XX BLOCK OF 2 AV S,K,K2,9200.2002,-122.33157,47.600475,"(47.600475, -122.33157)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 07:20:21 AM
1701356,16000103184,2016103184,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,03/25/2016 11:13:43 AM,4XX BLOCK OF MAYNARD AV S,K,K3,9100.2001,-122.32506,47.59877,"(47.59877, -122.32506)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,03/25/2016 10:03:00 AM
1701347,16000103231,2016103231,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 11:09:24 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.33617,47.616055,"(47.616055, -122.33617)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",
1701349,16000103076,2016103076,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,03/25/2016 11:08:30 AM,117XX BLOCK OF AURORA AV N,N,N2,600.3005,-122.344894,47.717175,"(47.717175, -122.344894)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:02:31 AM
1701344,16000103264,2016103264,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 11:06:16 AM,1XX BLOCK OF OCCIDENTAL AV S,K,K2,9200.2006,-122.33288,47.6013,"(47.6013, -122.33288)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701348,16000103125,2016103125,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",03/25/2016 11:05:23 AM,1XX BLOCK OF 1 AV S,K,K2,9200.2006,-122.33418,47.601303,"(47.601303, -122.33418)",TRESPASS,TRESPASS,TRESPASS,
1701345,16000103251,2016103251,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 11:00:12 AM,3XX BLOCK OF TERRY AV N,D,D3,7300.3010,-122.33716,47.621452,"(47.621452, -122.33716)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701340,16000103252,2016103252,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 10:58:17 AM,20XX BLOCK OF 1 AV,M,M1,8002.1004,-122.34326,47.611454,"(47.611454, -122.34326)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1701342,16000103217,2016103217,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 10:57:07 AM,88XX BLOCK OF 8 AV SW,F,F3,11300.1002,-122.34522,47.523087,"(47.523087, -122.34522)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701341,16000103234,2016103234,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 10:56:43 AM,70XX BLOCK OF 14 AV SW,F,F1,10800.1011,-122.352646,47.540974,"(47.540974, -122.352646)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701343,16000103176,2016103176,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 10:54:42 AM,19XX BLOCK OF 9 AV,D,D2,7300.2024,-122.33508,47.616,"(47.616, -122.33508)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 09:35:12 AM
1701337,16000103221,2016103221,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 10:48:03 AM,3 AV / PINE ST,M,M2,8100.2008,-122.3387,47.610744,"(47.610744, -122.3387)","PANHANDLING, AGGRESSIVE",DISTURBANCES,DISTURBANCES,
1701339,16000103181,2016103181,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 10:47:15 AM,45XX BLOCK OF DELRIDGE WY SW,F,F1,9900.2019,-122.36312,47.56199,"(47.56199, -122.36312)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,03/25/2016 09:50:13 AM
1701338,16000103190,2016103190,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,03/25/2016 10:42:01 AM,2XX BLOCK OF BROADWAY E,E,E1,7402.1000,-122.320885,47.62049,"(47.62049, -122.320885)",TRESPASS,TRESPASS,TRESPASS,03/25/2016 09:57:44 AM
1701336,16000103186,2016103186,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,03/25/2016 10:32:39 AM,GREENWOOD AV N / N 87 ST,J,J1,1701.2015,-122.35532,47.692417,"(47.692417, -122.35532)",TRU - PROPERTY DESTRUCTION/DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,
